0	21
0.5	21
30	600
120	600
125	21
23/09/'22 12:55	Digiheater 3.2
R0 = 158.6	a =  0.0000000	b = 0.279	c = 153.051
Tsample = 330 [ms]  
sample	time	Tset[C]	Tmeas[C]	Rheat[ohm]	Vheat[V]	Iheat[mA]	Pheat [mW]	c
8225	13:40:40.73	600.0	599.805	320.202	1.220505	3.815307	4.656599	153.051	fine
8226	13:40:41.06	600.0	599.731	320.160	1.220260	3.815037	4.655337	153.051	fine
8227	13:40:41.39	600.0	599.657	320.205	1.220542	3.815381	4.656831	153.051	fine
8228	13:40:41.72	600.0	599.584	320.159	1.220300	3.815172	4.655654	153.051	fine
8229	13:40:42.05	600.0	599.519	320.257	1.220868	3.815779	4.658564	153.051	fine
8230	13:40:42.38	600.0	599.489	320.681	1.223356	3.818505	4.671391	153.051	fine
8231	13:40:42.71	600.0	599.518	320.810	1.224115	3.819334	4.675306	153.051	fine
8232	13:40:43.04	600.0	599.595	320.671	1.223294	3.818424	4.671054	153.051	fine
8233	13:40:43.37	600.0	599.699	320.714	1.223533	3.818660	4.672254	153.051	fine
8234	13:40:43.70	600.0	599.802	320.497	1.222239	3.817209	4.665542	153.051	fine
8235	13:40:44.04	600.0	599.896	320.619	1.222992	3.818100	4.669507	153.051	fine
8236	13:40:44.37	600.0	599.972	320.477	1.222145	3.817155	4.665118	153.051	fine
8237	13:40:44.69	600.0	600.033	320.523	1.222455	3.817567	4.666804	153.051	fine
8238	13:40:45.02	600.0	600.073	320.404	1.221687	3.816589	4.662678	153.051	fine
8239	13:40:45.35	600.0	600.089	320.340	1.221355	3.816312	4.661071	153.051	fine
8240	13:40:45.68	600.0	600.080	320.299	1.221122	3.816069	4.659884	153.051	fine
8241	13:40:46.01	600.0	600.055	320.382	1.221608	3.816602	4.662391	153.051	fine
8242	13:40:46.34	600.0	600.026	320.422	1.221821	3.816798	4.663443	153.051	fine
8243	13:40:46.68	600.0	600.012	320.600	1.222887	3.817999	4.668981	153.051	fine
8244	13:40:47.01	600.0	600.016	320.569	1.222682	3.817729	4.667870	153.051	fine
8245	13:40:47.34	600.0	600.029	320.455	1.222009	3.816987	4.664390	153.051	fine
8246	13:40:47.67	600.0	600.030	320.246	1.220789	3.815664	4.658121	153.051	fine
8247	13:40:47.99	600.0	600.008	320.288	1.221062	3.816022	4.659599	153.051	fine
8248	13:40:48.34	600.0	599.972	320.347	1.221468	3.816582	4.661834	153.051	fine
8249	13:40:48.66	600.0	599.945	320.539	1.222489	3.817486	4.666835	153.051	fine
8250	13:40:48.99	600.0	599.932	320.472	1.222148	3.817223	4.665211	153.051	fine
8251	13:40:49.32	600.0	599.932	320.480	1.222188	3.817250	4.665396	153.051	fine
8252	13:40:49.65	600.0	599.946	320.604	1.222907	3.818019	4.669082	153.051	fine
8253	13:40:49.98	600.0	599.969	320.490	1.222208	3.817196	4.665406	153.051	fine
8254	13:40:50.31	600.0	600.001	320.631	1.223043	3.818127	4.669735	153.051	fine
8255	13:40:50.64	600.0	600.050	320.749	1.223740	3.818896	4.673336	153.051	fine
8256	13:40:50.97	600.0	600.107	320.545	1.222535	3.817560	4.667099	153.051	fine
8257	13:40:51.30	600.0	600.147	320.330	1.221289	3.816224	4.660714	153.051	fine
8258	13:40:51.63	600.0	600.154	320.302	1.221116	3.816022	4.659805	153.051	fine
8259	13:40:51.96	600.0	600.133	320.313	1.221173	3.816062	4.660071	153.051	fine
8260	13:40:52.29	600.0	600.099	320.394	1.221650	3.816595	4.662545	153.051	fine
8261	13:40:52.62	600.0	600.062	320.388	1.221648	3.816663	4.662617	153.051	fine
8262	13:40:52.95	600.0	600.020	320.277	1.220979	3.815887	4.659119	153.051	fine
8263	13:40:53.28	600.0	599.965	320.153	1.220317	3.815293	4.655867	153.051	fine
8264	13:40:53.61	600.0	599.899	320.279	1.220985	3.815887	4.659141	153.051	fine
8265	13:40:53.94	600.0	599.831	320.261	1.220914	3.815874	4.658853	153.051	fine
8266	13:40:54.27	600.0	599.773	320.343	1.221360	3.816292	4.661067	153.051	fine
8267	13:40:54.60	600.0	599.722	320.269	1.220900	3.815739	4.658634	153.051	fine
8268	13:40:54.93	600.0	599.684	320.400	1.221724	3.816757	4.663025	153.051	fine
8269	13:40:55.27	600.0	599.662	320.413	1.221761	3.816717	4.663117	153.051	fine
8270	13:40:55.59	600.0	599.660	320.486	1.222191	3.817189	4.665332	153.051	fine
8271	13:40:55.92	600.0	599.684	320.661	1.223234	3.818363	4.670751	153.051	fine
8272	13:40:56.25	600.0	599.738	320.676	1.223302	3.818397	4.671053	153.051	fine
8273	13:40:56.58	600.0	599.820	320.767	1.223857	3.819044	4.673963	153.051	fine
8274	13:40:56.91	600.0	599.918	320.697	1.223470	3.818667	4.672024	153.051	fine
8275	13:40:57.24	600.0	600.013	320.556	1.222608	3.817655	4.667497	153.051	fine
8276	13:40:57.57	600.0	600.090	320.489	1.222245	3.817317	4.665695	153.051	fine
8277	13:40:57.90	600.0	600.140	320.441	1.221960	3.817007	4.664231	153.051	fine
8278	13:40:58.23	600.0	600.171	320.518	1.222427	3.817540	4.666662	153.051	fine
8279	13:40:58.56	600.0	600.192	320.538	1.222529	3.817628	4.667160	153.051	fine
8280	13:40:58.89	600.0	600.205	320.450	1.221997	3.817014	4.664380	153.051	fine
8281	13:40:59.22	600.0	600.210	320.496	1.222259	3.817277	4.665700	153.051	fine
8282	13:40:59.55	600.0	600.215	320.577	1.222691	3.817661	4.667820	153.051	fine
8283	13:40:59.88	600.0	600.208	320.281	1.220971	3.815820	4.659004	153.051	fine
8284	13:41:00.21	600.0	600.171	320.114	1.219990	3.814740	4.653945	153.051	fine
8285	13:41:00.54	600.0	600.096	320.098	1.219953	3.814821	4.653902	153.051	fine
8286	13:41:00.87	600.0	600.008	320.328	1.221346	3.816433	4.661186	153.051	fine
8287	13:41:01.20	600.0	599.935	320.489	1.222185	3.817135	4.665245	153.051	fine
8288	13:41:01.53	600.0	599.884	320.366	1.221551	3.816616	4.662190	153.051	fine
8289	13:41:01.88	600.0	599.856	320.503	1.222316	3.817378	4.666041	153.051	fine
8290	13:41:02.19	600.0	599.854	320.634	1.223078	3.818194	4.669948	153.051	fine
8291	13:41:02.53	600.0	599.881	320.647	1.223171	3.818329	4.670471	153.051	fine
8292	13:41:02.85	600.0	599.936	320.729	1.223641	3.818822	4.672865	153.051	fine
8293	13:41:03.19	600.0	600.002	320.578	1.222736	3.817789	4.668150	153.051	fine
8294	13:41:03.52	600.0	600.066	320.557	1.222603	3.817628	4.667442	153.051	fine
8295	13:41:03.85	600.0	600.104	320.252	1.220817	3.815685	4.658254	153.051	fine
8296	13:41:04.18	600.0	600.113	320.403	1.221721	3.816703	4.662948	153.051	fine
8297	13:41:04.50	600.0	600.109	320.520	1.222407	3.817459	4.666487	153.051	fine
8298	13:41:04.84	600.0	600.106	320.466	1.222077	3.817074	4.664758	153.051	fine
8299	13:41:05.16	600.0	600.105	320.493	1.222242	3.817257	4.665610	153.051	fine
8300	13:41:05.50	600.0	600.111	320.611	1.222953	3.818080	4.669330	153.051	fine
8301	13:41:05.83	600.0	600.127	320.541	1.222518	3.817553	4.667026	153.051	fine
8302	13:41:06.16	600.0	600.143	320.485	1.222176	3.817155	4.665237	153.051	fine
8303	13:41:06.49	600.0	600.143	320.271	1.220971	3.815934	4.659144	153.051	fine
8304	13:41:06.82	600.0	600.118	320.281	1.220974	3.815826	4.659024	153.051	fine
8305	13:41:07.15	600.0	600.077	320.337	1.221369	3.816393	4.661224	153.051	fine
8306	13:41:07.48	600.0	600.023	320.232	1.220752	3.815712	4.658037	153.051	fine
8307	13:41:07.81	600.0	599.971	320.447	1.222046	3.817196	4.664787	153.051	fine
8308	13:41:08.14	600.0	599.938	320.554	1.222600	3.817655	4.667464	153.051	fine
8309	13:41:08.47	600.0	599.924	320.427	1.221864	3.816872	4.663697	153.051	fine
8310	13:41:08.80	600.0	599.916	320.388	1.221625	3.816589	4.662439	153.051	fine
8311	13:41:09.13	600.0	599.913	320.509	1.222364	3.817452	4.666316	153.051	fine
8312	13:41:09.46	600.0	599.914	320.408	1.221744	3.816717	4.663052	153.051	fine
8313	13:41:09.79	600.0	599.918	320.457	1.222051	3.817101	4.664693	153.051	fine
8314	13:41:10.12	600.0	599.928	320.551	1.222611	3.817729	4.667598	153.051	fine
8315	13:41:10.45	600.0	599.956	320.674	1.223322	3.818478	4.671228	153.051	fine
8316	13:41:10.78	600.0	599.998	320.582	1.222765	3.817837	4.668317	153.051	fine
8317	13:41:11.11	600.0	600.058	320.775	1.223928	3.819166	4.674383	153.051	fine
8318	13:41:11.44	600.0	600.126	320.633	1.223046	3.818113	4.669729	153.051	fine
8319	13:41:11.77	600.0	600.189	320.520	1.222409	3.817459	4.666498	153.051	fine
8320	13:41:12.10	600.0	600.238	320.565	1.222725	3.817911	4.668255	153.051	fine
8321	13:41:12.43	600.0	600.265	320.390	1.221667	3.816690	4.662726	153.051	fine
8322	13:41:12.76	600.0	600.267	320.363	1.221491	3.816460	4.661773	153.051	fine
8323	13:41:13.10	600.0	600.244	320.332	1.221278	3.816164	4.660596	153.051	fine
8324	13:41:13.43	600.0	600.206	320.383	1.221608	3.816589	4.662374	153.051	fine
8325	13:41:13.76	600.0	600.155	320.251	1.220854	3.815813	4.658551	153.051	fine
8326	13:41:14.09	600.0	600.085	320.134	1.220152	3.815010	4.654892	153.051	fine
8327	13:41:14.42	600.0	599.998	320.174	1.220388	3.815273	4.656114	153.051	fine
8328	13:41:14.75	600.0	599.907	320.296	1.221096	3.816035	4.659745	153.051	fine
8329	13:41:15.08	600.0	599.829	320.320	1.221261	3.816265	4.660655	153.051	fine
8330	13:41:15.41	600.0	599.781	320.604	1.222856	3.817864	4.668697	153.051	fine
8331	13:41:15.74	600.0	599.771	320.572	1.222717	3.817803	4.668091	153.051	fine
8332	13:41:16.07	600.0	599.804	320.791	1.224010	3.819233	4.674780	153.051	fine
8333	13:41:16.40	600.0	599.891	321.080	1.225713	3.821102	4.683575	153.051	fine
8334	13:41:16.73	600.0	600.025	320.934	1.224840	3.820117	4.679033	153.051	fine
8335	13:41:17.06	600.0	600.186	320.989	1.225182	3.820528	4.680841	153.051	fine
8336	13:41:17.39	600.0	600.355	320.946	1.224937	3.820279	4.679601	153.051	fine
8337	13:41:17.73	600.0	600.509	320.729	1.223601	3.818700	4.672564	153.051	fine
8338	13:41:18.05	600.0	600.618	320.448	1.221963	3.816926	4.664143	153.051	fine
8339	13:41:18.36	600.0	600.660	320.255	1.220860	3.815786	4.658540	153.051	fine
8340	13:41:18.71	600.0	600.626	320.021	1.219441	3.814133	4.651111	153.051	fine
8341	13:41:19.04	600.0	600.519	319.912	1.218890	3.813701	4.648481	153.051	fine
8342	13:41:19.37	600.0	600.359	319.975	1.219276	3.814160	4.650515	153.051	fine
8343	13:41:19.70	600.0	600.181	320.124	1.220112	3.815003	4.654732	153.051	fine
8344	13:41:20.05	600.0	600.008	320.122	1.220035	3.814787	4.654176	153.051	fine
8345	13:41:20.37	600.0	599.846	320.054	1.219680	3.814491	4.652458	153.051	fine
8346	13:41:20.70	600.0	599.700	320.174	1.220388	3.815266	4.656105	153.051	fine
8347	13:41:21.02	600.0	599.587	320.379	1.221588	3.816575	4.662282	153.051	fine
8348	13:41:21.37	600.0	599.517	320.419	1.221852	3.816933	4.663728	153.051	fine
8349	13:41:21.69	600.0	599.494	320.577	1.222739	3.817810	4.668186	153.051	fine
8350	13:41:22.01	600.0	599.519	320.684	1.223385	3.818552	4.671558	153.051	fine
8351	13:41:22.35	600.0	599.588	320.748	1.223771	3.818997	4.673579	153.051	fine
8352	13:41:22.68	600.0	599.692	320.800	1.224047	3.819247	4.674938	153.051	fine
8353	13:41:23.01	600.0	599.824	320.880	1.224511	3.819732	4.677303	153.051	fine
8354	13:41:23.34	600.0	599.964	320.706	1.223487	3.818619	4.672031	153.051	fine
8355	13:41:23.67	600.0	600.088	320.538	1.222498	3.817526	4.666917	153.051	fine
8356	13:41:24.00	600.0	600.178	320.468	1.222097	3.817101	4.664867	153.051	fine
8357	13:41:24.33	600.0	600.226	320.338	1.221312	3.816204	4.660776	153.051	fine
8358	13:41:24.66	600.0	600.228	320.218	1.220658	3.815590	4.657531	153.051	fine
8359	13:41:24.99	600.0	600.193	320.242	1.220775	3.815664	4.658066	153.051	fine
8360	13:41:25.32	600.0	600.131	320.223	1.220664	3.815543	4.657495	153.051	fine
8361	13:41:25.65	600.0	600.052	320.200	1.220542	3.815435	4.656897	153.051	fine
8362	13:41:25.98	600.0	599.964	320.185	1.220485	3.815442	4.656688	153.051	fine
8363	13:41:26.31	600.0	599.872	320.194	1.220542	3.815516	4.656996	153.051	fine
8364	13:41:26.64	600.0	599.787	320.301	1.221113	3.816029	4.659802	153.051	fine
8365	13:41:26.97	600.0	599.726	320.485	1.222191	3.817196	4.665341	153.051	fine
8366	13:41:27.30	600.0	599.699	320.509	1.222333	3.817351	4.666073	153.051	fine
8367	13:41:27.63	600.0	599.707	320.608	1.222950	3.818100	4.669344	153.051	fine
8368	13:41:27.96	600.0	599.750	320.732	1.223678	3.818896	4.673097	153.051	fine
8369	13:41:28.28	600.0	599.826	320.776	1.223928	3.819159	4.674374	153.051	fine
8370	13:41:28.57	600.0	599.924	320.724	1.223569	3.818653	4.672387	153.051	fine
8371	13:41:28.93	600.0	600.033	320.761	1.223831	3.819038	4.673857	153.051	fine
8372	13:41:29.28	600.0	600.140	320.677	1.223385	3.818640	4.671665	153.051	fine
8373	13:41:29.58	600.0	600.233	320.585	1.222779	3.817843	4.668379	153.051	fine
8374	13:41:29.90	600.0	600.304	320.575	1.222699	3.817715	4.667918	153.051	fine
8375	13:41:30.24	600.0	600.345	320.388	1.221596	3.816501	4.662224	153.051	fine
8376	13:41:30.60	600.0	600.347	320.244	1.220752	3.815577	4.657873	153.051	fine
8377	13:41:30.93	600.0	600.306	320.206	1.220539	3.815361	4.656795	153.051	fine
8378	13:41:31.26	600.0	600.237	320.252	1.220863	3.815820	4.658592	153.051	fine
8379	13:41:31.59	600.0	600.158	320.331	1.221292	3.816231	4.660733	153.051	fine
8380	13:41:31.92	600.0	600.080	320.310	1.221198	3.816177	4.660309	153.051	fine
8381	13:41:32.25	600.0	600.008	320.321	1.221227	3.816143	4.660376	153.051	fine
8382	13:41:32.58	600.0	599.938	320.244	1.220760	3.815604	4.657938	153.051	fine
8383	13:41:32.91	600.0	599.870	320.267	1.220948	3.815907	4.659025	153.051	fine
8384	13:41:33.24	600.0	599.810	320.367	1.221545	3.816589	4.662135	153.051	fine
8385	13:41:33.57	600.0	599.772	320.499	1.222324	3.817445	4.666156	153.051	fine
8386	13:41:33.90	600.0	599.764	320.582	1.222768	3.817850	4.668344	153.051	fine
8387	13:41:34.23	600.0	599.785	320.606	1.222893	3.817951	4.668945	153.051	fine
8388	13:41:34.56	600.0	599.826	320.540	1.222554	3.817675	4.667315	153.051	fine
8389	13:41:34.89	600.0	599.868	320.443	1.221923	3.816865	4.663917	153.051	fine
8390	13:41:35.22	600.0	599.898	320.375	1.221517	3.816407	4.661804	153.051	fine
8391	13:41:35.55	600.0	599.920	320.504	1.222330	3.817412	4.666136	153.051	fine
8392	13:41:35.88	600.0	599.938	320.449	1.221989	3.817000	4.664331	153.051	fine
8393	13:41:36.21	600.0	599.945	320.302	1.221099	3.815961	4.659666	153.051	fine
8394	13:41:36.54	600.0	599.937	320.334	1.221318	3.816265	4.660872	153.051	fine
8395	13:41:36.87	600.0	599.918	320.360	1.221480	3.816467	4.661737	153.051	fine
8396	13:41:37.20	600.0	599.899	320.427	1.221852	3.816832	4.663604	153.051	fine
8397	13:41:37.53	600.0	599.882	320.369	1.221520	3.816481	4.661906	153.051	fine
8398	13:41:37.87	600.0	599.878	320.581	1.222790	3.817931	4.668530	153.051	fine
8399	13:41:38.19	600.0	599.891	320.570	1.222717	3.817823	4.668116	153.051	fine
8400	13:41:38.52	600.0	599.914	320.432	1.221872	3.816832	4.663680	153.051	fine
8401	13:41:38.85	600.0	599.941	320.559	1.222665	3.817796	4.667887	153.051	fine
8402	13:41:39.18	600.0	599.971	320.538	1.222546	3.817682	4.667291	153.051	fine
8403	13:41:39.51	600.0	600.008	320.613	1.222938	3.818005	4.669185	153.051	fine
8404	13:41:39.85	600.0	600.040	320.381	1.221517	3.816332	4.661714	153.051	fine
8405	13:41:40.17	600.0	600.045	320.181	1.220428	3.815314	4.656315	153.051	fine
8406	13:41:40.50	600.0	600.017	320.243	1.220769	3.815644	4.658020	153.051	fine
8407	13:41:40.85	600.0	599.974	320.364	1.221511	3.816521	4.661923	153.051	fine
8408	13:41:41.16	600.0	599.926	320.285	1.221073	3.816089	4.659724	153.051	fine
8409	13:41:41.49	600.0	599.883	320.379	1.221557	3.816474	4.662039	153.051	fine
8410	13:41:41.82	600.0	599.845	320.364	1.221497	3.816467	4.661803	153.051	fine
8411	13:41:42.15	600.0	599.810	320.252	1.220857	3.815806	4.658554	153.051	fine
8412	13:41:42.48	600.0	599.774	320.339	1.221386	3.816427	4.661330	153.051	fine
8413	13:41:42.83	600.0	599.752	320.519	1.222392	3.817425	4.666392	153.051	fine
8414	13:41:43.14	600.0	599.748	320.464	1.222094	3.817149	4.664914	153.051	fine
8415	13:41:43.47	600.0	599.767	320.584	1.222802	3.817924	4.668565	153.051	fine
8416	13:41:43.81	600.0	599.801	320.556	1.222603	3.817641	4.667459	153.051	fine
8417	13:41:44.13	600.0	599.852	320.639	1.223146	3.818349	4.670398	153.051	fine
8418	13:41:44.47	600.0	599.920	320.733	1.223692	3.818936	4.673201	153.051	fine
8419	13:41:44.79	600.0	600.004	320.735	1.223712	3.818970	4.673318	153.051	fine
8420	13:41:45.12	600.0	600.091	320.602	1.222890	3.817992	4.668984	153.051	fine
8421	13:41:45.45	600.0	600.156	320.372	1.221551	3.816548	4.662108	153.051	fine
8422	13:41:45.78	600.0	600.186	320.343	1.221394	3.816407	4.661338	153.051	fine
8423	13:41:46.11	600.0	600.177	320.239	1.220760	3.815664	4.658012	153.051	fine
8424	13:41:46.45	600.0	600.136	320.220	1.220675	3.815624	4.657637	153.051	fine
8425	13:41:46.77	600.0	600.075	320.284	1.221059	3.816062	4.659637	153.051	fine
8426	13:41:47.11	600.0	600.006	320.256	1.220880	3.815833	4.658674	153.051	fine
8427	13:41:47.43	600.0	599.934	320.257	1.220886	3.815840	4.658704	153.051	fine
8428	13:41:47.77	600.0	599.872	320.411	1.221795	3.816845	4.663403	153.051	fine
8429	13:41:48.09	600.0	599.829	320.469	1.222122	3.817176	4.665055	153.051	fine
8430	13:41:48.43	600.0	599.811	320.489	1.222273	3.817405	4.665911	153.051	fine
8431	13:41:48.76	600.0	599.812	320.495	1.222355	3.817594	4.666457	153.051	fine
8432	13:41:49.09	600.0	599.836	320.665	1.223245	3.818349	4.670778	153.051	fine
8433	13:41:49.42	600.0	599.880	320.600	1.222927	3.818127	4.669290	153.051	fine
8434	13:41:49.75	600.0	599.938	320.647	1.223200	3.818424	4.670695	153.051	fine
8435	13:41:50.08	600.0	600.008	320.702	1.223510	3.818727	4.672250	153.051	fine
8436	13:41:50.41	600.0	600.084	320.659	1.223254	3.818444	4.670926	153.051	fine
8437	13:41:50.74	600.0	600.159	320.629	1.223035	3.818120	4.669694	153.051	fine
8438	13:41:51.07	600.0	600.216	320.432	1.221943	3.817061	4.664232	153.051	fine
8439	13:41:51.40	600.0	600.246	320.411	1.221815	3.816912	4.663562	153.051	fine
8440	13:41:51.73	600.0	600.249	320.387	1.221642	3.816656	4.662587	153.051	fine
8441	13:41:52.06	600.0	600.233	320.385	1.221628	3.816629	4.662499	153.051	fine
8442	13:41:52.39	600.0	600.198	320.290	1.221096	3.816096	4.659820	153.051	fine
8443	13:41:52.72	600.0	600.149	320.304	1.221139	3.816062	4.659941	153.051	fine
8444	13:41:53.05	600.0	600.087	320.265	1.220894	3.815766	4.658646	153.051	fine
8445	13:41:53.38	600.0	600.016	320.208	1.220564	3.815422	4.656967	153.051	fine
8446	13:41:53.71	600.0	599.941	320.287	1.221048	3.815988	4.659503	153.051	fine
8447	13:41:54.04	600.0	599.870	320.300	1.221181	3.816251	4.660335	153.051	fine
8448	13:41:54.38	600.0	599.818	320.477	1.222182	3.817263	4.665391	153.051	fine
8449	13:41:54.70	600.0	599.775	320.208	1.220598	3.815523	4.657221	153.051	fine
8450	13:41:55.03	600.0	599.739	320.371	1.221579	3.816643	4.662332	153.051	fine
8451	13:41:55.36	600.0	599.712	320.397	1.221693	3.816690	4.662823	153.051	fine
8452	13:41:55.69	600.0	599.703	320.503	1.222370	3.817540	4.666445	153.051	fine
8453	13:41:56.03	600.0	599.713	320.502	1.222301	3.817337	4.665937	153.051	fine
8454	13:41:56.35	600.0	599.735	320.437	1.221909	3.816892	4.663895	153.051	fine
8455	13:41:56.69	600.0	599.764	320.501	1.222318	3.817412	4.666093	153.051	fine
8456	13:41:57.01	600.0	599.800	320.575	1.222756	3.817897	4.668358	153.051	fine
8457	13:41:57.35	600.0	599.848	320.591	1.222859	3.818019	4.668898	153.051	fine
8458	13:41:57.68	600.0	599.901	320.528	1.222441	3.817472	4.666634	153.051	fine
8459	13:41:58.01	600.0	599.955	320.582	1.222808	3.817972	4.668644	153.051	fine
8460	13:41:58.34	600.0	600.006	320.552	1.222620	3.817736	4.667639	153.051	fine
8461	13:41:58.67	600.0	600.065	320.734	1.223652	3.818795	4.672875	153.051	fine
8462	13:41:59.00	600.0	600.132	320.688	1.223402	3.818565	4.671639	153.051	fine
8463	13:41:59.33	600.0	600.206	320.700	1.223527	3.818808	4.672414	153.051	fine
8464	13:41:59.66	600.0	600.284	320.766	1.223862	3.819071	4.674017	153.051	fine
8465	13:41:59.99	600.0	600.353	320.552	1.222623	3.817749	4.667667	153.051	fine
8466	13:42:00.32	600.0	600.399	320.446	1.221997	3.817061	4.664438	153.051	fine
8467	13:42:00.65	600.0	600.412	320.397	1.221736	3.816825	4.663151	153.051	fine
8468	13:42:00.98	600.0	600.391	320.279	1.220985	3.815880	4.659133	153.051	fine
8469	13:42:01.31	600.0	600.334	320.151	1.220260	3.815145	4.655469	153.051	fine
8470	13:42:01.64	600.0	600.252	320.262	1.220925	3.815907	4.658938	153.051	fine
8471	13:42:01.97	600.0	600.153	320.175	1.220408	3.815320	4.656247	153.051	fine
8472	13:42:02.30	600.0	600.047	320.167	1.220351	3.815233	4.655923	153.051	fine
8473	13:42:02.63	600.0	599.943	320.288	1.221053	3.815995	4.659533	153.051	fine
8474	13:42:02.96	600.0	599.852	320.281	1.221022	3.815981	4.659397	153.051	fine
8475	13:42:03.29	600.0	599.778	320.334	1.221349	3.816366	4.661115	153.051	fine
8476	13:42:03.62	600.0	599.733	320.559	1.222674	3.817830	4.667961	153.051	fine
8477	13:42:03.95	600.0	599.726	320.587	1.222796	3.817877	4.668485	153.051	fine
8478	13:42:04.28	600.0	599.750	320.571	1.222742	3.817891	4.668296	153.051	fine
8479	13:42:04.61	600.0	599.795	320.617	1.222975	3.818073	4.669409	153.051	fine
8480	13:42:04.94	600.0	599.847	320.474	1.222171	3.817270	4.665355	153.051	fine
8481	13:42:05.27	600.0	599.900	320.579	1.222796	3.817965	4.668593	153.051	fine
8482	13:42:05.60	600.0	599.945	320.437	1.221923	3.816933	4.663999	153.051	fine
8483	13:42:05.92	600.0	599.973	320.342	1.221397	3.816420	4.661365	153.051	fine
8484	13:42:06.26	600.0	599.986	320.462	1.222094	3.817169	4.664939	153.051	fine
8485	13:42:06.59	600.0	599.994	320.474	1.222179	3.817290	4.665413	153.051	fine
8486	13:42:06.91	600.0	600.006	320.547	1.222594	3.817722	4.667525	153.051	fine
8487	13:42:07.25	600.0	600.018	320.431	1.221929	3.817027	4.664136	153.051	fine
8488	13:42:07.58	600.0	600.038	320.633	1.223086	3.818235	4.670030	153.051	fine
8489	13:42:07.91	600.0	600.067	320.601	1.222918	3.818086	4.669208	153.051	fine
8490	13:42:08.24	600.0	600.110	320.697	1.223453	3.818613	4.671893	153.051	fine
8491	13:42:08.57	600.0	600.166	320.696	1.223470	3.818680	4.672040	153.051	fine
8492	13:42:08.90	600.0	600.232	320.721	1.223612	3.818828	4.672765	153.051	fine
8493	13:42:09.23	600.0	600.298	320.638	1.223109	3.818248	4.670133	153.051	fine
8494	13:42:09.56	600.0	600.355	320.592	1.222876	3.818066	4.669020	153.051	fine
8495	13:42:09.89	600.0	600.390	320.435	1.221923	3.816960	4.664032	153.051	fine
8496	13:42:10.22	600.0	600.391	320.288	1.221070	3.816049	4.659664	153.051	fine
8497	13:42:10.57	600.0	600.355	320.241	1.220786	3.815718	4.658176	153.051	fine
8498	13:42:10.87	600.0	600.286	320.189	1.220453	3.815300	4.656396	153.051	fine
8499	13:42:11.22	600.0	600.195	320.194	1.220536	3.815489	4.656941	153.051	fine
8500	13:42:11.55	600.0	600.101	320.365	1.221548	3.816622	4.662187	153.051	fine
8501	13:42:11.88	600.0	600.021	320.387	1.221679	3.816771	4.662868	153.051	fine
8502	13:42:12.21	600.0	599.953	320.290	1.221093	3.816096	4.659809	153.051	fine
8503	13:42:12.54	600.0	599.902	320.471	1.222173	3.817317	4.665424	153.051	fine
8504	13:42:12.86	600.0	599.873	320.513	1.222432	3.817614	4.666774	153.051	fine
8505	13:42:13.20	600.0	599.868	320.535	1.222489	3.817540	4.666901	153.051	fine
8506	13:42:13.52	600.0	599.882	320.558	1.222677	3.817843	4.667988	153.051	fine
8507	13:42:13.86	600.0	599.913	320.584	1.222802	3.817931	4.668573	153.051	fine
8508	13:42:14.19	600.0	599.953	320.567	1.222711	3.817843	4.668119	153.051	fine
8509	13:42:14.52	600.0	599.997	320.554	1.222620	3.817715	4.667615	153.051	fine
8510	13:42:14.85	600.0	600.039	320.536	1.222532	3.817661	4.667212	153.051	fine
8511	13:42:15.18	600.0	600.071	320.418	1.221827	3.816859	4.663539	153.051	fine
8512	13:42:15.51	600.0	600.079	320.273	1.220996	3.815988	4.659308	153.051	fine
8513	13:42:15.84	600.0	600.061	320.286	1.221068	3.816056	4.659662	153.051	fine
8514	13:42:16.17	600.0	600.021	320.238	1.220763	3.815685	4.658048	153.051	fine
8515	13:42:16.50	600.0	599.963	320.199	1.220596	3.815617	4.657325	153.051	fine
8516	13:42:16.83	600.0	599.904	320.413	1.221847	3.816987	4.663772	153.051	fine
8517	13:42:17.17	600.0	599.862	320.486	1.222245	3.817358	4.665745	153.051	fine
8518	13:42:17.49	600.0	599.843	320.476	1.222208	3.817358	4.665604	153.051	fine
8519	13:42:17.81	600.0	599.844	320.523	1.222429	3.817486	4.666607	153.051	fine
8520	13:42:18.15	600.0	599.851	320.371	1.221571	3.816616	4.662266	153.051	fine
8521	13:42:18.47	600.0	599.859	320.444	1.221997	3.817088	4.664471	153.051	fine
8522	13:42:18.81	600.0	599.869	320.485	1.222185	3.817176	4.665294	153.051	fine
8523	13:42:19.14	600.0	599.881	320.443	1.221986	3.817061	4.664394	153.051	fine
8524	13:42:19.47	600.0	599.896	320.469	1.222156	3.817277	4.665309	153.051	fine
8525	13:42:19.80	600.0	599.917	320.567	1.222742	3.817938	4.668353	153.051	fine
8526	13:42:20.13	600.0	599.950	320.616	1.223035	3.818275	4.669884	153.051	fine
8527	13:42:20.46	600.0	599.990	320.528	1.222449	3.817493	4.666691	153.051	fine
8528	13:42:20.79	600.0	600.029	320.512	1.222407	3.817547	4.666594	153.051	fine
8529	13:42:21.12	600.0	600.059	320.457	1.222048	3.817088	4.664666	153.051	fine
8530	13:42:21.45	600.0	600.076	320.412	1.221804	3.816865	4.663461	153.051	fine
8531	13:42:21.78	600.0	600.081	320.435	1.221957	3.817061	4.664286	153.051	fine
